game_pk,date,venue,home_team,away_team,home_team_id,away_team_id,home_score,away_score,is_final,park_pf_runs,park_pf_hr,park_elev_ft,park_roof,runs_mult,hr_mult,wind_to_cf_mph,temp_f,home_off_rpg,home_off_k_pct,home_off_bb_pct,home_off_iso,home_off_ops,away_off_rpg,away_off_k_pct,away_off_bb_pct,away_off_iso,away_off_ops,home_sp_id,home_sp_name,home_sp_fip,home_sp_k9,home_sp_bb9,home_sp_era,home_sp_hr9,away_sp_id,away_sp_name,away_sp_fip,away_sp_k9,away_sp_bb9,away_sp_era,away_sp_hr9,home_bp_era,home_bp_fip,away_bp_era,away_bp_fip,home_off_rpg_recent,home_off_ops_recent,away_off_rpg_recent,away_off_ops_recent,home_pit_era_recent,away_pit_era_recent,home_sp_xfip,away_sp_xfip,home_sp_fip_minus,away_sp_fip_minus,home_off_woba,away_off_woba,home_off_babip,away_off_babip,home_off_x_park,away_off_x_park,home_sp_x_off,away_sp_x_off,home_off_minus_oppsp,away_off_minus_oppsp,home_off_xwoba_sc,away_off_xwoba_sc,home_off_barrel_rate,away_off_barrel_rate,home_sp_xera_sc,away_sp_xera_sc,ump_k_mult,home_lineup_ops,away_lineup_ops,home_lineup_woba,away_lineup_woba,home_lineup_k_pct,away_lineup_k_pct,home_lineup_bb_pct,away_lineup_bb_pct,home_lineup_xwoba_vs_hand,away_lineup_xwoba_vs_hand,home_lineup_ids,away_lineup_ids
822920,2026-04-04,Globe Life Field,Texas Rangers,Cincinnati Reds,140,113,0,2,True,1.0,1.02,551,retractable,0.9893827573089979,0.9842765327210343,1.1707187885977186,66.3,4.6034482758620685,0.2325176697365603,0.08355643606768044,0.14833531510107012,0.7180689655172413,4.258620689655172,0.23099398287433465,0.09086438324461929,0.1453488372093023,0.7075862068965516,677958,Kumar Rocker,4.1,8.7,3.2,4.5,1.2,695076,Rhett Lowder,4.328571428571428,8.87142857142857,3.3142857142857145,4.242857142857143,1.3714285714285714,3.005050505050505,3.227946127946128,2.87593984962406,3.6588972431077695,4.6034482758620685,0.7180689655172413,4.258620689655172,0.7075862068965516,3.005050505050505,2.87593984962406,4.1,4.328571428571428,100.0,100.0,0.3121257228528592,0.3091263596389724,0.29844827586206896,0.2892068965517241,0.7180689655172413,0.7075862068965516,2.9011034482758613,3.108212807881773,0.3605911330049256,-0.2413793103448283,0.3127878787878788,0.32496112311015124,7.927217630853995,10.63072354211663,4.493429602888087,4.427227722772278,1.5292,0.7228769492498871,0.7247539649199533,0.3118450071413859,0.31518863110103773,0.22900292063908292,0.2300778778661687,0.08482900091341364,0.089774936763816,0.31074517284527614,0.3105784430691901,607043|694671|608369|669394|592626|669701|673962|694497|643376,670770|680574|682829|701398|553993|663993|668715|666181|624431
823569,2026-04-04,Yankee Stadium,New York Yankees,Miami Marlins,147,146,9,7,True,1.02,1.13,55,open,0.8641243642840233,0.716409121637617,-5.726815558553524,50.6,4.362068965517241,0.23081010864430798,0.08272319319792158,0.1468090581574884,0.7142068965517241,4.362068965517241,0.22325224374114314,0.0846126594237128,0.15120415982484947,0.7239999999999999,677960,Ryan Weathers,3.316276477146042,11.96266968325792,3.4626532887402455,3.832775919732441,0.8695652173913043,676974,Max Meyer,3.532876712328767,8.881578947368421,3.3260273972602743,4.7835616438356166,0.8219178082191781,1.7630410654827968,2.413590959539905,3.9432989690721647,3.21340206185567,4.362068965517241,0.7142068965517241,4.362068965517241,0.7239999999999999,1.7630410654827968,3.9432989690721647,3.316276477146042,3.532876712328767,100.0,100.00000000000001,0.30966225791213975,0.3145181861124232,0.29582758620689653,0.29982758620689653,0.7284910344827585,0.7384799999999999,2.400984169453734,2.523204912612187,-0.42149267831837545,0.5292930457848,0.34673882224645586,0.3116267916207277,11.595201744820063,6.8775633958103635,4.446233766233766,4.04296052631579,1.8025,0.7156296998292963,0.7173060235075149,0.3128102067806424,0.31086505086207233,0.22999722949328036,0.22376139120421326,0.08408109677202073,0.08579698980452045,0.33397622846096936,0.3075744401988007,663757|592450|641355|700250|519317|665862|669224|676609|641857,596103|682663|805300|672640|681715|681393|669364|677870|691594
823730,2026-04-04,Target Field,Minnesota Twins,Tampa Bay Rays,142,139,1,7,True,1.0,1.0,815,open,0.8851663572691897,0.8006708728497193,10.4833820993178,37.9,4.293103448275862,0.22916171224732462,0.08849583828775268,0.1469655172413793,0.7100689655172413,4.775862068965517,0.22042902967121092,0.0853047313552526,0.1427451858486341,0.7212413793103447,690953,Mick Abel,4.157142857142857,9.899999999999999,5.371428571428572,7.071428571428571,0.8571428571428571,571927,Steven Matz,4.514084507042253,5.725,2.7859154929577468,5.298591549295774,1.3774647887323943,3.996668253212756,3.697334602570205,5.331908169904265,4.540840226786876,4.293103448275862,0.7100689655172413,4.775862068965517,0.7212413793103447,3.996668253212756,5.331908169904265,4.157142857142857,4.514084507042253,100.0,100.0,0.3085362663495838,0.3181515637530072,0.2892068965517241,0.30603448275862066,0.7100689655172413,0.7212413793103447,2.9983034482758613,3.205311316172899,-1.0054881010199122,-2.2955665024630543,0.31778325384207734,0.30629180327868855,9.32331743508214,5.235300546448087,4.521481481481482,4.469096989966555,1.6923,0.7107553273344,0.7372583572825444,0.3105900244880725,0.32102346330329773,0.2261023040631816,0.2201903857464846,0.08785725185768799,0.08658666502156716,0.2999396458548737,0.31936601312268614,668885|807712|605137|670242|680777|605170|668904|686797|681546,650490|666018|641584|691406|656775|802415|810938|676439|680700
825104,2026-04-04,Chase Field,Arizona Diamondbacks,Atlanta Braves,109,144,2,1,True,1.04,1.07,1059,retractable,1.1230771183245114,1.2273484447955092,0.43571122801202133,89.1,4.46551724137931,0.2229020979020979,0.08388594164456233,0.15247433535140825,0.7195862068965516,4.46551724137931,0.22019184069936862,0.08590335114133074,0.1528334669874365,0.7278620689655172,647336,Michael Soroka,2.8428571428571425,14.014285714285712,2.8000000000000003,3.2142857142857144,0.8571428571428571,693821,Bryce Elder,3.417351598173516,7.973684210526316,2.664383561643836,3.082191780821918,0.8219178082191781,5.410965323336457,4.527366447985004,2.105263157894737,3.2403508771929825,4.46551724137931,0.7195862068965516,4.46551724137931,0.7278620689655172,5.410965323336457,2.105263157894737,2.8428571428571425,3.417351598173516,100.0,100.00000000000001,0.31209187364359775,0.31974016512870324,0.29086206896551725,0.29982758620689653,0.7483696551724137,0.7569765517241379,2.0692078817733988,2.459079074161549,1.3833254605573915,1.2512315270935952,0.31187903225806457,0.33910792492179354,7.421716589861751,9.876225234619396,4.627972027972028,3.4256521739130434,1.7629,0.7192597398801548,0.7318399316359088,0.3137004744467391,0.3196226558884983,0.22160716197889566,0.2210812326230246,0.08293223553062619,0.0841228240853465,0.3101463491008892,0.3376756764463876,606466|682998|672695|672515|680728|571448|699912|677950|678489,660670|686948|621566|663586|573262|645277|671739|642086|643289
824378,2026-04-04,Coors Field,Colorado Rockies,Philadelphia Phillies,115,143,1,2,True,1.18,1.16,5200,open,0.9474327090814562,0.8643463410280648,-3.073531732552589,60.1,4.6034482758620685,0.22979175996417375,0.08133676668159426,0.1503831417624521,0.7204137931034482,4.362068965517241,0.23026315789473684,0.08598003629764064,0.14393939393939392,0.7055172413793103,657514,Brennan Bernardino,4.025925925925925,6.868421052631579,2.9629629629629632,4.166666666666667,1.1111111111111112,666200,Jesús Luzardo,4.6,9.825,2.6333333333333337,6.0,1.8,4.134926247726813,4.638391594261467,6.091169510524349,3.767206376883796,4.6034482758620685,0.7204137931034482,4.362068965517241,0.7055172413793103,4.134926247726813,6.091169510524349,4.025925925925925,4.6,100.0,100.0,0.3127250335871025,0.3049637023593466,0.29844827586206896,0.2879655172413793,0.8500882758620688,0.8325103448275861,2.840360153256704,3.3139034482758616,-1.3965517241379315,0.19540229885057414,0.3138785907859078,0.31376088124664164,7.515121951219512,7.575389575497045,3.9466666666666668,3.6444720496894414,1.5323,0.7182217510235903,0.7065421958129615,0.3142786211692609,0.30847309675485424,0.22481636136365296,0.22842465466220785,0.08339609169489474,0.08539921126992188,0.30823670357982513,0.29329127245302516,671289|686668|696100|678662|687597|650489|687859|691720|664954,607208|656941|547180|664761|681082|666969|669016|592663|702222
823239,2026-04-04,Oracle Park,San Francisco Giants,New York Mets,137,121,0,9,True,0.97,0.84,12,open,1.107367903646092,1.2392038681181103,5.514923416868364,80.9,4.017241379310344,0.2287037037037037,0.08349297573435503,0.1371600784973367,0.6939310344827585,4.637931034482758,0.22516420361247946,0.09051724137931033,0.14873725109276345,0.7191724137931034,694738,Landen Roupp,3.409859154929577,9.75,3.140845070422535,3.169014084507042,0.8450704225352111,605280,Clay Holmes,4.452135374697825,8.240712074303406,3.692989524576954,4.082997582594682,1.32232070910556,3.7577319587628866,3.460824742268041,3.1698717948717947,3.9226495726495725,4.017241379310344,0.6939310344827585,4.637931034482758,0.7191724137931034,3.7577319587628866,3.1698717948717947,3.409859154929577,4.452135374697825,100.0,100.00000000000001,0.2983001277139208,0.31536945812807876,0.28258620689655173,0.29844827586206896,0.6731131034482757,0.6975972413793102,2.4522766391452158,3.089474906221345,-0.06575620328433729,1.468916949975716,0.2992237288135593,0.3088150163220893,7.391694915254238,7.92981501632209,3.3972815533980585,3.9833962264150946,1.7792,0.6934953769994141,0.7133195842078587,0.30440436765623846,0.3113242107133407,0.2288098186050033,0.2273968745515063,0.08471546287179518,0.08696564409457572,0.2859766587530555,0.28516036115395665,642715|646240|671218|650333|656305|808982|664056|672275|666464,596019|666182|593871|683146|668901|676724|543760|701807|620443
824054,2026-04-04,Angel Stadium,Los Angeles Angels,Seattle Mariners,108,136,1,0,True,0.97,0.97,150,open,1.1340912498087004,1.3013770922611128,6.998933866094739,83.2,4.65,0.23379629629629628,0.09524410774410776,0.15913654618473894,0.7256666666666667,4.55,0.23524305555555555,0.09166666666666667,0.15934343434343434,0.724,686799,Jack Kochanowicz,4.481944444444444,7.54054054054054,5.659722222222223,6.5625,0.8333333333333333,676106,Emerson Hancock,3.136231884057971,11.382352941176471,2.7318840579710146,3.260869565217391,0.8695652173913043,4.328743545611015,3.909715050678906,2.8177330548699446,2.8255553445984427,4.65,0.7256666666666667,4.55,0.724,4.328743545611015,2.8177330548699446,4.481944444444444,3.136231884057971,100.0,100.0,0.31813131313131315,0.31524305555555554,0.292,0.29166666666666663,0.7038966666666666,0.7022799999999999,3.2449277777777774,2.2758589371980675,1.3891304347826092,-2.0125,0.3158675392670157,0.32467923526287845,9.437068062827226,8.803770578863515,4.345384615384615,3.9066990291262136,1.5231,0.7370759120805123,0.7072578010062669,0.3204984430559163,0.3100736432401432,0.22868155189814834,0.230577080893938,0.09561814647515536,0.09112420727913617,0.30925548629948596,0.3032532816994139,687263|545361|694384|624585|660162|666176|666139|681351|672724,670042|663728|677594|647304|668227|686527|641487|702284|660844
824459,2026-04-05,Progressive Field,Cleveland Guardians,Chicago Cubs,114,112,0,1,True,0.96,0.95,660,open,0.8353264027393902,0.6761625618802608,-2.0108441661849317,40.9,4.316666666666666,0.23731884057971014,0.08170289855072466,0.14682539682539683,0.7098333333333333,4.706896551724138,0.22173085535154502,0.0920846394984326,0.15247433535140825,0.7206896551724137,677944,Slade Cecconi,4.673804573804574,9.736686390532544,4.182952182952183,7.082120582120583,1.4844074844074844,665795,Edward Cabrera,3.5033816425120774,8.029411764705882,2.7318840579710146,3.260869565217391,0.8695652173913043,4.5,4.5124472573839665,4.5,4.3680412371134025,4.316666666666666,0.7098333333333333,4.706896551724138,0.7206896551724137,4.5,4.5,4.673804573804574,3.5033816425120774,100.0,100.0,0.30521739130434783,0.31627183161665917,0.29316666666666663,0.29017241379310343,0.6814399999999999,0.691862068965517,3.368362606638468,2.4868170692431564,1.0557971014492753,-2.3752240303964447,0.31450347407803314,0.3329249609171443,7.353073222875468,8.57305888483585,4.94687898089172,4.2,1.5339,0.7075435940001186,0.7278189385719631,0.3085164645177531,0.3182535229489473,0.22990107901668352,0.22197449183831575,0.08118272896628828,0.09000092300383446,0.31003459814340073,0.3089608249566098,680757|800050|608070|700932|666310|682177|677587|672356|692216,683737|608324|664023|691718|663538|621020|624424|807713|665804
824460,2026-04-05,Progressive Field,Cleveland Guardians,Chicago Cubs,114,112,6,5,True,0.96,0.95,660,open,0.8353264027393902,0.6761625618802608,-2.0108441661849317,40.9,4.316666666666666,0.23731884057971014,0.08170289855072466,0.14682539682539683,0.7098333333333333,4.706896551724138,0.22173085535154502,0.0920846394984326,0.15247433535140825,0.7206896551724137,800048,Parker Messick,3.338095238095238,8.014285714285714,2.285714285714286,3.2142857142857144,0.8571428571428571,684007,Shota Imanaga,4.1,11.018918918918917,3.3222222222222224,5.325,1.3833333333333333,4.5,4.5124472573839665,4.5,4.3680412371134025,4.316666666666666,0.7098333333333333,4.706896551724138,0.7206896551724137,4.5,4.5,3.338095238095238,4.1,100.0,100.0,0.30521739130434783,0.31627183161665917,0.29316666666666663,0.29017241379310343,0.6814399999999999,0.691862068965517,2.405730706075533,2.910316666666666,-1.0083333333333337,1.4926108374384235,0.31450347407803314,0.3329249609171443,7.353073222875468,8.57305888483585,3.511764705882353,3.4950485436893204,1.6374,0.7213965695367577,0.7256858639527337,0.31411024058285175,0.31748146024479595,0.22777687092140012,0.21888592135576213,0.08165055814394244,0.09102454504524761,0.31120977178793124,0.333570593343155,680757|682657|608070|681807|800050|656555|672356|595978|677587,663538|608324|664023|608348|683737|621020|807713|691718|666185
822756,2026-04-05,Nationals Park,Washington Nationals,Los Angeles Dodgers,120,119,6,8,True,1.0,1.04,12,open,0.9254258112260866,0.8662125417221765,-1.0876112736463055,60.2,4.948275862068965,0.2220625798212005,0.08519582801191997,0.15421455938697315,0.7308965517241378,4.5,0.21526369168356999,0.08443204868154158,0.15173815531258758,0.7197241379310344,656492,Foster Griffin,3.9816901408450702,8.875,2.2535211267605635,4.233802816901408,1.3774647887323943,808963,Roki Sasaki,3.7029411764705884,8.863636363636363,3.5441176470588234,3.9044117647058827,0.8823529411764707,4.208823529411765,4.552941176470588,3.394736842105263,2.953801169590643,4.948275862068965,0.7308965517241378,4.5,0.7197241379310344,4.208823529411765,3.394736842105263,3.9816901408450702,3.7029411764705884,100.0,100.0,0.3201340996168582,0.3126369168356998,0.30203448275862066,0.28837931034482756,0.7308965517241378,0.7197241379310344,2.865718504128217,2.706466937119675,1.0438640973630826,0.2661971830985923,0.3202045334739062,0.3448996282527881,8.754190827622562,9.902124269782263,4.309361022364218,4.940774647887324,1.8567,0.7332459998872157,0.7171964377093909,0.31855141236887696,0.31316403250199976,0.2212553994332378,0.21820284536774068,0.08523454399038607,0.08378172912441284,0.3193546125517937,0.3224163549768615,695578|683083|671277|695734|686894|682928|678391|660688|677588,660271|500743|606192|518692|681624|669743|669289|687221|690976
823405,2026-04-05,PNC Park,Pittsburgh Pirates,Baltimore Orioles,134,110,8,2,True,0.96,0.85,727,open,0.9666732600000001,0.98410956,14.0,48.8,4.327586206896552,0.228654759446624,0.08731674581870741,0.14515377446411928,0.7114482758620688,4.327586206896552,0.23227969348659006,0.08764367816091953,0.1423431984795004,0.7093793103448275,677952,Braxton Ashcraft,4.1,6.074999999999999,4.133333333333334,4.0,0.8,605135,Chris Bassitt,4.228205128205128,7.156730769230769,4.902564102564103,5.76923076923077,0.8,4.310096153846154,3.7623931623931623,3.931159420289855,3.257273215244229,4.327586206896552,0.7114482758620688,4.327586206896552,0.7093793103448275,4.310096153846154,3.931159420289855,4.1,4.228205128205128,100.0,100.0,0.3104119347511872,0.31012452107279687,0.2934827586206896,0.2976206896551724,0.682990344827586,0.6810041379310343,2.9084551724137926,3.008149248452696,-1.4416445623342184,0.3275862068965516,0.3246597186034393,0.3214651539708266,8.149557060969256,7.591301998919502,3.382857142857143,4.872941176470588,1.4005,0.7231340749490927,0.711117447585581,0.3154152314359144,0.3111948330286449,0.22967420182616038,0.23035710697020897,0.0877452588956561,0.0859756729605343,0.32174929439647953,0.3117880711029768,665833|664040|668804|656811|694377|804606|687462|680779|663968,621493|683002|624413|694212|641933|687637|665750|669236|677942
824781,2026-04-05,Fenway Park,Boston Red Sox,San Diego Padres,111,135,6,8,True,1.05,0.91,21,open,0.9724787059439134,1.001309298971979,8.453436110630323,58.5,4.258620689655172,0.23021662245800179,0.08742263483642793,0.1464258746539139,0.7131034482758619,4.189655172413793,0.2296886628628132,0.08518357727611015,0.14017105620418135,0.7006896551724138,624133,Ranger Suarez,5.3307692307692305,7.289010989010989,2.8791208791208796,5.587912087912088,2.043956043956044,621111,Walker Buehler,4.719565217391304,7.610294117647058,3.557971014492754,5.119565217391305,1.4891304347826086,3.9864242982052462,4.649240681086057,3.9356435643564356,3.452035203520352,4.258620689655172,0.7131034482758619,4.189655172413793,0.7006896551724138,3.9864242982052462,3.9356435643564356,5.3307692307692305,4.719565217391304,100.0,100.0,0.31095048629531385,0.3035040932771024,0.29582758620689653,0.28686206896551725,0.748758620689655,0.7357241379310345,3.7352148541114056,3.365538230884557,-0.860944527736133,-1.398256915498295,0.3153363733905579,0.3187072899276572,8.066577253218885,8.470450751252088,3.8275167785234903,4.4434494773519155,1.7375,0.7123800364003217,0.7115058665930568,0.3122814395834041,0.31078876160485536,0.23034574768143498,0.22463955265832106,0.08820314927634362,0.08570052004258355,0.29583827201077,0.3076311610349322,701350|596115|680776|575929|677800|807799|702332|691785|665966,657656|665487|701538|592518|609280|593428|592206|630105|669134
823566,2026-04-05,Yankee Stadium,New York Yankees,Miami Marlins,147,146,6,7,True,1.02,1.13,55,open,0.953495751328183,0.9452595021867584,4.122834170480189,59.7,4.362068965517241,0.23081010864430798,0.08272319319792158,0.1468090581574884,0.7142068965517241,4.362068965517241,0.22325224374114314,0.0846126594237128,0.15120415982484947,0.7239999999999999,608331,Max Fried,3.536193222782985,6.874653739612189,2.639509733237203,3.082191780821918,0.8219178082191781,664126,Pete Fairbanks,3.7315789473684213,8.795454545454545,2.8070175438596494,3.947368421052632,1.0526315789473684,1.7630410654827968,2.413590959539905,3.9432989690721647,3.21340206185567,4.362068965517241,0.7142068965517241,4.362068965517241,0.7239999999999999,1.7630410654827968,3.9432989690721647,3.536193222782985,3.7315789473684213,100.00000000000001,100.0,0.30966225791213975,0.3145181861124232,0.29582758620689653,0.29982758620689653,0.7284910344827585,0.7384799999999999,2.5602038932948807,2.6651194192377496,0.41470054446460924,1.279877184695323,0.34673882224645586,0.3116267916207277,11.595201744820063,6.8775633958103635,3.1234188034188035,4.2,1.7343,0.7156296998292963,0.7227661594355594,0.3128102067806424,0.31240129174401254,0.22999722949328036,0.22308260140165279,0.08408109677202073,0.08516815969171027,0.33397622846096936,0.3091167762821702,663757|592450|641355|700250|519317|665862|669224|676609|641857,596103|682663|805300|672640|681715|681393|669364|689414|691594
823729,2026-04-05,Target Field,Minnesota Twins,Tampa Bay Rays,142,139,1,4,True,1.0,1.0,815,open,0.9404563346055663,0.9136682318028279,9.120779826994367,48.6,4.293103448275862,0.22916171224732462,0.08849583828775268,0.1469655172413793,0.7100689655172413,4.775862068965517,0.22042902967121092,0.0853047313552526,0.1427451858486341,0.7212413793103447,680573,Simeon Woods Richardson,4.5,5.785714285714286,2.8000000000000003,4.242857142857143,1.3714285714285714,607259,Nick Martinez,4.154054054054054,6.115384615384615,2.1621621621621623,4.013513513513513,1.2972972972972974,3.996668253212756,3.697334602570205,5.331908169904265,4.540840226786876,4.293103448275862,0.7100689655172413,4.775862068965517,0.7212413793103447,3.996668253212756,5.331908169904265,4.5,4.154054054054054,100.0,100.0,0.3085362663495838,0.3181515637530072,0.2892068965517241,0.30603448275862066,0.7100689655172413,0.7212413793103447,3.2455862068965513,2.9496648648648645,0.27958993476234895,0.533004926108374,0.31778325384207734,0.30629180327868855,9.32331743508214,5.235300546448087,4.717684887459807,4.036226415094339,1.5835,0.7105102095455819,0.7422224038858621,0.3113430200178336,0.3229937868853853,0.22678074014680394,0.21918773193079602,0.08672372982225596,0.08681130980106308,0.3166756758029214,0.31858732062644657,665019|621439|807712|670242|680777|663616|668885|656484|686797,650490|666018|802415|691406|656775|810938|680700|676356|676439
824620,2026-04-05,Rate Field,Chicago White Sox,Toronto Blue Jays,145,141,3,0,True,1.01,1.07,595,open,0.9379614269345665,0.9065443987235977,9.179120160211196,47.8,4.5344827586206895,0.24270114942528737,0.08798850574712644,0.15879178731245064,0.7248275862068965,4.6034482758620685,0.21666302924487124,0.08986250545613268,0.15850742511955698,0.7282758620689654,663436,Davis Martin,4.218309859154929,9.925,3.3183098591549296,4.766197183098591,1.3774647887323943,641778,Eric Lauer,3.707142857142857,12.407142857142858,2.7678571428571432,4.178571428571429,1.3392857142857142,7.539141414141414,4.984960718294052,5.22072525812138,3.2191135734072023,4.5344827586206895,0.7248275862068965,4.6034482758620685,0.7282758620689654,7.539141414141414,5.22072525812138,4.218309859154929,3.707142857142857,100.0,100.0,0.3147333333333333,0.31847446529899603,0.2951379310344827,0.28879310344827586,0.7320758620689655,0.735558620689655,3.0720932491500723,2.6870394088669944,0.3559113300492607,-0.1627489072365229,0.32413444027852173,0.3106680828465215,9.62560257096947,7.184599044078599,4.2,4.786288659793815,1.6723,0.732681140703097,0.7210844758473323,0.3135637292457688,0.3154580399539136,0.23225219348946044,0.22170870000408366,0.08722733465509716,0.08767602589640239,0.31395298418832207,0.3089782760165784,805367|669720|808959|678246|700337|672820|695020|682668|656537,543807|664770|665489|680718|672960|662139|676391|665926|678218
824131,2026-04-05,Kauffman Stadium,Kansas City Royals,Milwaukee Brewers,118,158,5,8,True,0.98,0.93,750,open,0.9206104487538802,0.8348882757989536,-1.0324674692655234,54.9,4.189655172413793,0.22495002498750624,0.0842703648175912,0.14586206896551723,0.7078620689655172,4.948275862068965,0.22003784693019343,0.09346089150546677,0.15246664988673544,0.7292413793103447,663460,Kris Bubic,4.507407407407407,7.094594594594594,3.5972222222222223,3.5833333333333335,1.2916666666666665,690986,Kyle Harrison,3.814285714285714,11.957142857142856,2.8000000000000003,3.7285714285714286,1.3714285714285714,3.8906734145837634,4.49909109688081,3.568877551020408,4.141383219954649,4.189655172413793,0.7078620689655172,4.948275862068965,0.7292413793103447,3.8906734145837634,3.568877551020408,4.507407407407407,3.814285714285714,100.0,100.0,0.30580459770114937,0.3229562657695542,0.28465517241379307,0.30341379310344824,0.6937048275862068,0.7146565517241378,3.2869879948914424,2.6999881773399013,0.46108374384236406,1.3649425287356318,0.31713405405405404,0.3146970198675497,8.973567567567569,7.297019867549668,4.012523961661342,3.8222222222222224,1.6553,0.7075563549772649,0.7391801585533831,0.3092385292616024,0.3229408381924667,0.22247025242586294,0.22235193624109925,0.08519901428907423,0.08781886237553867,0.31387122962696706,0.3125740556185471,672580|677951|686469|521692|657041|695506|516782|663697|679845,668930|650859|661388|592885|596142|682641|663604|663368|687401
822917,2026-04-05,Globe Life Field,Texas Rangers,Cincinnati Reds,140,113,1,2,True,1.0,1.02,551,retractable,0.9578691136467351,0.8913751014289181,-3.6618781897299493,65.0,4.6034482758620685,0.2325176697365603,0.08355643606768044,0.14833531510107012,0.7180689655172413,4.258620689655172,0.23099398287433465,0.09086438324461929,0.1453488372093023,0.7075862068965516,683004,Jack Leiter,3.775675675675676,10.73076923076923,2.6486486486486487,4.013513513513513,1.2972972972972974,695505,Chase Burns,3.5492753623188404,10.879411764705882,3.8057971014492757,3.260869565217391,0.8695652173913043,3.005050505050505,3.227946127946128,2.87593984962406,3.6588972431077695,4.6034482758620685,0.7180689655172413,4.258620689655172,0.7075862068965516,3.005050505050505,2.87593984962406,3.775675675675676,3.5492753623188404,100.0,100.0,0.3121257228528592,0.3091263596389724,0.29844827586206896,0.2892068965517241,0.7180689655172413,0.7075862068965516,2.671616029822926,2.5486244877561215,1.3425787106446774,0.24510717614165856,0.3127878787878788,0.32496112311015124,7.927217630853995,10.63072354211663,4.549936305732484,3.5684244372990355,2.1112,0.7241486158117216,0.7154583448395282,0.31581309336507574,0.3115834874647512,0.22678924100302025,0.22903521370527966,0.08602808925061815,0.08977144041923221,0.3104371863141306,0.2949066944117804,607043|694671|608369|669394|592626|694497|543309|669701|677649,670770|680574|682829|701398|553993|668715|663886|682622|663647
824379,2026-04-05,Coors Field,Colorado Rockies,Philadelphia Phillies,115,143,4,1,True,1.18,1.16,5200,open,0.964659242501319,0.9030353221912923,-1.909595408174996,62.0,4.6034482758620685,0.22979175996417375,0.08133676668159426,0.1503831417624521,0.7204137931034482,4.362068965517241,0.23026315789473684,0.08598003629764064,0.14393939393939392,0.7055172413793103,608372,Tomoyuki Sugano,4.459243697478992,8.162337662337661,3.3739495798319328,3.819327731092437,1.3928571428571428,592836,Taijuan Walker,4.12622061482821,5.508116883116882,4.149186256781194,7.0958408679927665,0.759493670886076,4.134926247726813,4.638391594261467,6.091169510524349,3.767206376883796,4.6034482758620685,0.7204137931034482,4.362068965517241,0.7055172413793103,4.134926247726813,6.091169510524349,4.459243697478992,4.12622061482821,100.0,100.0,0.3127250335871025,0.3049637023593466,0.29844827586206896,0.2879655172413793,0.8500882758620688,0.8325103448275861,3.1460733120834536,2.972586244310033,-2.492392592130698,0.5427412344248039,0.3138785907859078,0.31376088124664164,7.515121951219512,7.575389575497045,5.198305647840532,5.462830188679245,1.5781,0.721601718824915,0.7116286315993974,0.31481052809383814,0.30993532022047904,0.2288930405639611,0.22635913388920406,0.0822914494085614,0.08454821671144432,0.32208776244772436,0.3140593523414813,687859|678662|666160|696100|681198|650489|687597|664983|666397,607208|656941|547180|664761|681082|666969|669016|665561|702222
825025,2026-04-05,Sutter Health Park,Athletics,Houston Astros,133,117,12,10,True,1.04,1.05,20,open,1.02715213535,1.0361699621,-1.8499999999999992,76.6,4.258620689655172,0.24856321839080459,0.08189655172413793,0.14565772669220944,0.7046896551724137,4.75,0.2236952861952862,0.09187710437710439,0.15376984126984128,0.7258333333333333,682052,Jacob Lopez,4.940277777777777,3.5270270270270263,5.659722222222223,5.1875,0.8333333333333333,621121,Lance McCullers Jr.,3.0806949806949806,10.467032967032967,2.5791505791505793,3.4575289575289574,0.8108108108108107,4.597364771151179,4.857281553398058,5.058299595141701,4.915294646873594,4.258620689655172,0.7046896551724137,4.75,0.7258333333333333,4.597364771151179,5.058299595141701,4.940277777777777,3.0806949806949806,100.0,100.0,0.30255747126436777,0.31856902356902356,0.28975862068965513,0.2995,0.7328772413793102,0.7548666666666667,3.5858182870370365,2.1709338836373315,0.8010917321262143,-0.4375,0.3247128767123288,0.33349050795279633,9.031397260273973,8.709081580297589,3.8300675675675677,4.284593639575972,1.8751,0.7064734126072286,0.7393977482543324,0.3091838841832636,0.32113863972773204,0.23779674672055592,0.22047769413505647,0.08337091117679905,0.09356156682685748,0.32632169850401826,0.3240495120860377,701762|669127|691016|667670|805779|671732|691777|643446|666126,514888|670541|621043|572233|701358|673237|676694|694388|669397
